order_id,order_date,customer_id,product_id,warehouse_id,quantity,unit_price
18703,2025-09-11,748,29,3,10,332.42
18704,2025-09-01,589,83,1,9,773.61
18705,2025-12-01,653,4,3,12,201.62
18706,2025-01-26,620,75,1,20,187.44
18707,2025-09-27,192,104,2,21,437.65
18708,2025-05-28,168,59,8,21,716.12
18709,2025-06-16,3,68,4,10,787.03
18710,2025-11-29,305,99,2,6,39.92
18711,2025-11-28,567,22,3,11,145.93
18712,2025-04-17,485,26,3,12,309.59
18713,2025-01-18,497,45,2,7,460.96
18714,2025-09-01,623,12,2,15,400.2
18715,2025-12-02,770,15,5,7,677.07
18716,2025-12-14,713,29,5,19,357.5
18717,2025-10-12,416,113,8,7,802.91
18718,2025-11-06,648,33,5,21,219.57
18719,2025-10-08,356,83,5,15,753.71
18720,2025-02-08,399,79,6,25,350.0
18721,2025-06-07,201,82,1,1,197.08
18722,2025-06-25,189,37,7,20,51.33
18723,2025-07-01,630,49,6,19,527.89
18724,2025-01-18,616,119,7,10,472.13
18725,2025-10-19,100,106,6,3,1153.61
18726,2025-05-02,39,118,5,23,1027.11
18727,2025-09-29,419,36,7,19,289.49
18728,2025-02-04,116,65,8,4,770.39
18729,2025-08-09,204,48,3,10,220.27
18730,2025-06-14,55,83,7,14,809.63
18731,2025-06-06,707,72,8,16,297.78
18732,2025-09-17,226,62,6,9,296.49
18733,2025-11-05,610,107,1,20,430.84
18734,2025-05-21,214,116,6,23,869.34
18735,2025-07-18,740,53,3,18,305.83
18736,2025-05-08,775,94,5,18,62.11
18737,2025-08-31,240,94,1,2,67.46
18738,2025-12-04,349,55,3,22,903.68
18739,2025-10-11,571,82,5,5,193.55
18740,2025-03-18,142,12,5,16,419.91
18741,2025-06-25,530,97,3,9,215.46
18742,2025-04-21,543,116,8,14,789.97
18743,2025-12-14,471,48,6,15,213.12
18744,2025-08-02,695,70,4,12,834.91
18745,2025-04-20,175,27,3,13,433.59
18746,2025-01-22,106,84,8,12,367.79
18747,2025-02-07,798,31,7,14,465.78
18748,2025-03-31,374,73,4,4,563.32
18749,2025-09-07,670,14,8,25,110.5
18750,2025-08-02,747,120,4,22,668.32
18751,2025-08-17,348,75,4,24,216.87
18752,2025-06-02,141,55,4,24,971.2
18753,2025-06-27,291,94,8,6,68.38
18754,2025-01-14,254,87,1,14,547.98
18755,2025-05-20,185,57,5,23,748.18
18756,2025-11-23,443,58,5,16,178.24
18757,2025-07-13,518,2,6,10,278.01
18758,2025-01-08,396,34,6,10,680.0
18759,2025-06-26,793,84,5,19,322.93
18760,2025-02-24,760,7,4,3,205.18
18761,2025-04-28,37,1,1,16,919.09
18762,2025-11-12,562,1,3,8,902.93
18763,2025-10-31,664,9,7,18,731.08
18764,2025-05-26,799,44,6,10,149.58
18765,2025-06-04,485,14,2,21,103.29
18766,2025-09-26,163,71,6,4,558.43
18767,2025-05-09,672,31,8,18,551.02
18768,2025-06-04,479,73,4,16,706.88
18769,2025-01-27,292,52,7,19,793.89
18770,2025-04-19,150,116,3,5,902.87
18771,2025-04-28,654,77,4,11,94.37
18772,2025-04-16,1,11,3,17,590.72
18773,2025-03-05,573,60,2,3,122.33
18774,2025-03-21,489,82,8,7,202.74
18775,2025-08-16,391,114,4,17,320.98
18776,2025-09-01,760,4,8,7,208.51
18777,2025-03-22,620,72,3,4,378.8
18778,2025-02-06,464,11,3,15,673.5
18779,2025-10-08,514,44,2,19,186.77
18780,2025-09-11,226,22,7,5,140.72
18781,2025-08-21,506,42,2,23,461.77
18782,2025-02-04,703,33,8,12,198.61
18783,2025-03-01,714,59,4,23,605.71
18784,2025-03-12,736,6,8,9,333.65
18785,2025-12-07,385,25,4,14,430.82
18786,2025-08-11,277,61,5,18,1060.57
18787,2025-02-17,752,14,8,25,142.95
18788,2025-01-23,214,102,6,17,70.54
18789,2025-10-26,237,43,8,25,274.17
18790,2025-06-12,131,96,7,12,596.14
18791,2025-09-28,619,25,8,5,625.23
18792,2025-08-06,379,91,2,11,736.99
18793,2025-01-10,636,78,6,16,178.2
18794,2025-07-22,522,23,6,17,1139.02
18795,2025-04-02,143,101,8,13,192.83
18796,2025-12-27,129,20,1,14,495.49
18797,2025-06-22,117,82,2,19,189.72
18798,2025-04-24,33,70,8,20,678.02
18799,2025-01-22,416,25,8,8,647.44
18800,2025-09-07,394,71,5,11,490.02
18801,2025-09-08,72,70,4,4,721.28
18802,2025-05-23,588,74,6,18,426.82
18803,2025-08-21,549,15,6,23,723.44
18804,2025-12-12,69,52,5,13,1041.67
18805,2025-08-25,417,59,7,19,513.57
18806,2025-05-24,131,75,7,11,182.47
18807,2025-09-26,569,28,3,5,615.91
18808,2025-11-30,546,103,6,3,448.89
18809,2025-05-14,6,100,1,5,262.79
18810,2025-03-12,569,76,5,12,930.45
18811,2025-05-02,521,58,2,19,157.46
18812,2025-05-05,438,100,4,18,292.62
18813,2025-07-20,532,4,7,10,215.97
18814,2025-12-28,63,50,1,23,740.44
18815,2025-08-14,704,43,8,3,371.11
18816,2025-12-30,505,81,6,20,610.23
18817,2025-04-13,782,48,6,2,279.78
18818,2025-03-19,606,71,7,21,500.17
18819,2025-08-04,465,19,5,7,537.15
18820,2025-06-05,516,19,7,24,553.83
18821,2025-01-13,318,77,7,8,124.57
18822,2025-10-27,791,17,1,15,782.23
18823,2025-06-03,160,12,5,12,342.77
18824,2025-08-10,84,104,2,19,395.58
18825,2025-08-14,450,22,6,15,118.28
18826,2025-12-08,151,78,5,25,251.15
18827,2025-05-09,732,27,5,13,396.49
18828,2025-01-14,183,68,6,16,1031.6
18829,2025-12-29,578,71,8,8,433.66
18830,2025-03-05,31,12,6,15,350.84
18831,2025-01-13,326,50,4,22,887.91
18832,2025-10-03,375,29,4,13,334.64
18833,2025-10-22,83,51,8,13,1043.49
18834,2025-01-11,526,61,3,22,825.15
18835,2025-09-13,374,38,7,24,170.3
18836,2025-12-19,88,57,2,23,880.94
18837,2025-07-28,700,86,4,22,283.25
18838,2025-01-01,422,60,1,13,114.53
18839,2025-06-11,234,99,6,18,37.45
18840,2025-08-16,143,50,2,5,788.56
18841,2025-08-17,593,2,7,10,385.83
18842,2025-02-01,133,41,3,23,858.24
18843,2025-04-07,669,99,8,2,33.66
18844,2025-12-18,324,56,6,6,507.64
18845,2025-02-21,64,12,3,7,385.72
18846,2025-12-13,311,65,4,22,809.63
18847,2025-09-25,381,103,7,18,520.97
18848,2025-09-23,321,41,5,6,826.17
18849,2025-01-10,781,91,8,13,854.97
18850,2025-01-28,485,105,5,7,295.35
18851,2025-12-27,235,119,3,4,411.8
18852,2025-04-01,33,23,2,20,975.25
18853,2025-09-17,59,38,6,13,127.6
18854,2025-01-13,254,59,5,25,541.51
18855,2025-10-21,361,61,1,9,936.63
18856,2025-07-21,754,12,7,6,387.98
18857,2025-12-21,201,96,4,12,855.25
18858,2025-03-26,572,7,4,12,176.34
18859,2025-05-27,637,19,3,6,458.83
18860,2025-06-12,493,100,6,23,276.74
18861,2025-10-28,188,14,3,17,122.73
18862,2025-07-24,578,58,4,24,183.37
18863,2025-07-14,613,8,5,8,773.04
18864,2025-05-09,652,90,3,12,116.36
18865,2025-02-25,450,84,7,5,418.75
18866,2025-01-30,532,84,1,1,347.45
18867,2025-03-13,124,31,6,13,601.04
18868,2025-01-22,121,70,7,6,773.33
18869,2025-12-02,685,9,1,9,688.68
18870,2025-11-16,652,93,5,24,857.98
18871,2025-10-12,710,65,6,23,832.09
18872,2025-09-18,519,11,7,8,794.64
18873,2025-08-30,379,6,8,9,423.19
18874,2025-05-16,364,98,1,1,275.86
18875,2025-11-11,741,99,1,5,33.6
18876,2025-04-03,354,26,6,24,213.09
18877,2025-12-20,406,9,3,2,870.2
18878,2025-06-03,278,1,1,19,774.04
18879,2025-03-09,298,114,1,13,247.28
18880,2025-07-16,748,84,5,23,362.69
18881,2025-11-12,573,46,2,10,401.37
18882,2025-07-21,605,115,1,23,682.3
18883,2025-07-02,749,72,3,24,312.83
18884,2025-06-12,790,84,6,12,362.66
18885,2025-12-03,401,51,4,4,806.31
18886,2025-03-06,647,106,4,19,865.26
18887,2025-11-22,256,93,8,23,708.33
18888,2025-02-20,778,36,2,25,243.84
18889,2025-01-23,432,120,5,25,554.28
18890,2025-08-17,631,61,6,13,763.84
18891,2025-08-19,319,112,1,14,121.16
18892,2025-05-26,745,118,3,16,1061.95
18893,2025-02-12,644,43,8,4,351.36
18894,2025-07-12,9,83,6,23,652.77
18895,2025-10-19,719,45,1,24,551.1
18896,2025-10-07,12,29,6,9,403.86
18897,2025-04-24,401,29,4,19,407.97
18898,2025-01-21,112,62,2,17,274.84
18899,2025-12-26,465,27,6,12,441.09
18900,2025-01-20,285,83,3,16,638.54
18901,2025-06-19,14,50,1,18,887.13
18902,2025-12-30,749,78,7,9,242.48
18903,2025-07-27,268,71,4,12,519.33
18904,2025-12-05,197,18,8,24,599.16
18905,2025-01-05,197,80,4,13,139.1
18906,2025-07-07,737,110,3,11,827.89
18907,2025-01-22,370,51,6,11,901.3
18908,2025-12-13,621,17,5,22,902.3
18909,2025-07-21,398,5,2,23,869.02
18910,2025-07-07,319,65,1,12,847.91
18911,2025-08-10,586,51,4,25,1073.88
18912,2025-10-17,640,73,8,22,574.03
18913,2025-11-13,241,54,5,15,34.35
18914,2025-02-24,311,83,4,19,1016.05
18915,2025-09-28,421,34,3,11,675.29
18916,2025-03-22,359,37,4,3,53.81
18917,2025-08-21,799,17,1,14,850.34
18918,2025-03-22,610,6,5,22,412.35
18919,2025-01-26,64,79,4,14,362.53
18920,2025-01-14,497,2,7,22,292.05
18921,2025-01-04,358,74,5,11,533.94
18922,2025-01-14,747,26,8,17,217.92
18923,2025-09-13,295,99,3,25,37.82
18924,2025-07-05,306,33,8,13,213.76
18925,2025-02-02,697,2,1,13,363.19
18926,2025-08-29,786,67,1,22,597.77
18927,2025-04-12,187,30,1,14,516.22
18928,2025-09-03,214,37,7,2,56.32
18929,2025-03-05,3,61,8,5,1050.36
18930,2025-09-07,207,108,8,11,81.41
18931,2025-11-08,207,117,5,11,992.52
18932,2025-06-09,389,42,1,19,310.31
18933,2025-11-22,169,60,3,24,136.94
18934,2025-02-19,520,2,6,5,403.73
18935,2025-12-21,163,42,5,2,468.84
18936,2025-06-06,745,118,3,21,828.12
18937,2025-11-11,234,120,6,5,727.79
18938,2025-01-28,439,68,7,3,796.38
18939,2025-11-17,769,94,3,3,64.57
18940,2025-12-16,424,11,4,13,890.92
18941,2025-05-04,303,44,5,2,167.79
18942,2025-03-04,253,105,6,9,296.67
18943,2025-02-21,336,38,3,18,191.22
18944,2025-08-04,771,29,2,21,340.44
18945,2025-04-29,322,52,6,21,758.04
18946,2025-07-21,684,108,2,23,86.28
18947,2025-08-06,398,99,3,21,49.28
18948,2025-05-04,343,22,5,11,164.3
18949,2025-05-23,608,68,8,11,1001.41
18950,2025-08-07,302,10,4,20,605.89
18951,2025-02-13,344,106,2,14,953.46
18952,2025-06-03,627,29,2,25,347.47
18953,2025-11-13,627,7,6,5,230.97
18954,2025-03-25,607,93,6,1,830.03
18955,2025-07-14,709,2,2,13,326.07
18956,2025-06-20,257,7,6,5,198.51
18957,2025-09-13,289,99,6,2,32.04
18958,2025-09-09,443,75,7,4,145.64
18959,2025-10-07,414,118,4,9,1079.15
18960,2025-04-22,481,29,7,8,365.57
18961,2025-03-30,417,102,2,5,73.19
18962,2025-06-10,483,115,5,4,715.82
18963,2025-11-18,192,116,4,3,801.43
18964,2025-01-18,428,113,3,7,643.66
18965,2025-12-01,217,23,8,20,1237.59
18966,2025-11-29,576,12,3,15,394.22
18967,2025-07-04,318,64,5,14,181.52
18968,2025-01-27,380,15,6,10,561.33
18969,2025-07-26,411,57,8,19,842.89
18970,2025-09-14,79,19,6,24,538.07
18971,2025-11-18,571,106,4,2,1110.15
18972,2025-01-17,114,20,5,18,371.52
18973,2025-08-31,123,98,7,20,308.07
18974,2025-12-19,698,55,7,8,817.83
18975,2025-10-16,531,57,5,17,770.94
18976,2025-12-21,499,27,3,17,333.67
18977,2025-08-08,62,31,3,7,669.49
18978,2025-03-07,579,103,2,17,456.61
18979,2025-07-25,488,23,1,14,1117.81
18980,2025-03-23,31,26,2,10,245.3
18981,2025-10-13,796,119,4,22,476.65
18982,2025-01-02,86,78,2,7,271.87
18983,2025-05-02,114,11,7,18,659.87
18984,2025-08-18,707,24,8,2,682.46
18985,2025-12-02,292,18,7,20,381.93
18986,2025-08-15,595,12,1,21,366.52
18987,2025-08-10,354,3,4,10,49.35
18988,2025-10-19,199,18,5,16,401.32
18989,2025-01-22,488,36,5,20,244.39
18990,2025-07-02,270,82,1,4,194.48
18991,2025-01-16,794,95,1,24,315.39
18992,2025-06-26,311,9,5,3,678.5
18993,2025-12-06,121,74,2,1,491.95
18994,2025-04-27,231,4,6,15,268.5
18995,2025-07-10,404,94,3,5,44.4
18996,2025-05-26,446,39,4,20,245.62
18997,2025-11-27,410,100,4,16,276.87
18998,2025-02-06,108,23,7,4,925.27
18999,2025-12-18,120,116,4,9,597.35
19000,2025-01-29,421,57,1,1,690.66
19001,2025-08-18,598,73,7,17,727.89
19002,2025-04-17,24,102,7,23,76.96
19003,2025-03-11,70,65,5,20,995.14
19004,2025-04-03,787,68,8,14,798.83
19005,2025-01-17,575,26,4,12,302.93
19006,2025-02-11,379,96,8,4,637.44
19007,2025-02-07,196,63,5,24,910.6
19008,2025-08-19,472,51,4,5,844.39
19009,2025-07-20,666,25,1,14,498.72
19010,2025-02-05,635,52,3,10,1085.99
19011,2025-03-21,277,65,4,15,905.03
19012,2025-08-05,58,118,4,14,869.55
19013,2025-05-23,416,76,2,3,943.22
19014,2025-03-17,313,94,5,22,66.38
19015,2025-10-12,561,114,6,13,368.49
19016,2025-01-03,70,54,1,19,53.94
19017,2025-03-08,659,30,5,16,633.78
19018,2025-08-30,443,74,7,3,592.35
19019,2025-11-10,329,110,6,3,787.36
19020,2025-03-12,627,105,5,10,246.5
19021,2025-02-03,143,68,3,3,1026.72
19022,2025-10-21,553,83,5,5,750.45
19023,2025-08-22,341,83,2,17,959.64
19024,2025-03-17,370,89,6,12,52.74
19025,2025-10-23,186,41,8,8,742.33
19026,2025-07-27,301,99,6,3,38.75
19027,2025-11-17,141,53,2,5,248.46
19028,2025-06-24,764,87,4,11,384.29
19029,2025-10-29,260,42,3,22,350.96
19030,2025-12-17,185,35,3,6,214.48
19031,2025-03-01,212,36,3,25,229.61
19032,2025-12-11,10,70,8,17,727.62
19033,2025-07-03,393,89,6,24,76.05
19034,2025-02-16,357,4,3,21,194.94
19035,2025-08-08,671,58,8,13,179.54
19036,2025-06-17,15,68,7,9,763.67
19037,2025-04-24,679,75,2,3,187.55
19038,2025-04-03,507,111,8,16,318.9
19039,2025-11-22,143,79,3,2,372.79
19040,2025-04-27,117,39,1,24,172.38
19041,2025-08-03,434,53,8,8,339.38
19042,2025-01-22,520,26,2,14,239.04
19043,2025-12-29,537,66,5,25,327.27
19044,2025-06-02,371,74,2,10,648.24
19045,2025-02-06,200,72,8,21,394.92
19046,2025-05-09,643,25,7,17,468.45
19047,2025-01-30,713,6,5,18,391.43
19048,2025-10-24,356,62,8,3,311.36
19049,2025-08-16,534,29,8,22,389.6
19050,2025-12-28,194,27,3,1,371.47
19051,2025-12-06,679,56,1,12,659.46
19052,2025-01-04,667,65,7,11,1011.57
19053,2025-10-15,190,91,5,10,883.46
19054,2025-05-05,670,44,6,12,231.59
19055,2025-01-28,573,109,6,22,49.59
19056,2025-06-18,509,38,4,12,160.86
19057,2025-09-22,594,96,7,8,656.98
19058,2025-07-14,34,55,1,11,1008.41
19059,2025-08-12,187,9,2,24,804.47
19060,2025-04-17,693,120,3,25,715.87
19061,2025-07-20,18,42,3,3,310.37
19062,2025-01-11,759,99,8,22,40.78
19063,2025-05-25,782,7,8,8,166.4
19064,2025-06-20,619,1,5,17,607.35
19065,2025-02-17,247,119,7,21,429.33
19066,2025-12-11,758,104,1,11,388.67
19067,2025-11-16,124,51,2,24,815.17
19068,2025-11-09,118,55,4,4,838.83
19069,2025-12-25,257,41,3,5,939.54
19070,2025-07-11,215,3,7,2,56.36
19071,2025-11-14,767,100,3,9,190.76
19072,2025-07-29,446,47,2,3,743.14
19073,2025-09-24,279,39,4,19,211.53
19074,2025-06-05,432,52,8,16,986.33
19075,2025-01-21,668,77,8,17,119.94
19076,2025-03-08,248,87,7,3,425.72
19077,2025-07-19,143,24,1,25,789.56
19078,2025-11-07,656,32,2,22,1045.45
19079,2025-02-11,736,46,6,21,404.28
19080,2025-01-04,252,108,2,1,73.02
19081,2025-06-07,223,47,1,1,849.83
19082,2025-03-08,525,80,1,19,110.71
19083,2025-04-17,276,64,4,16,200.27
19084,2025-04-01,291,59,3,20,544.78
19085,2025-03-23,221,114,8,19,325.13
19086,2025-04-11,674,99,1,20,42.54
19087,2025-04-12,489,86,7,3,328.22
19088,2025-08-31,2,103,6,24,491.26
19089,2025-09-20,197,72,4,9,464.27
19090,2025-08-25,634,55,7,23,942.71
19091,2025-04-21,646,29,8,21,337.27
19092,2025-07-07,666,42,3,17,450.11
19093,2025-05-26,546,30,2,7,564.9
19094,2025-12-06,437,36,2,20,331.52
19095,2025-06-30,75,33,1,14,222.15
19096,2025-04-16,72,48,7,19,275.12
19097,2025-12-01,764,104,3,2,427.74
19098,2025-07-17,19,120,6,23,739.26
19099,2025-12-16,646,57,2,7,826.19
19100,2025-11-09,87,106,4,13,1038.91
19101,2025-06-07,464,49,4,2,394.05
19102,2025-11-05,522,84,4,9,373.5
19103,2025-12-12,769,111,3,2,386.26
19104,2025-09-05,336,109,7,21,58.62
19105,2025-07-06,733,70,2,25,678.79
19106,2025-03-04,798,1,8,17,621.37
19107,2025-10-26,394,102,3,20,68.98
19108,2025-06-10,230,114,5,13,278.05
19109,2025-08-15,237,55,1,22,933.96
19110,2025-02-23,301,11,2,9,741.7
19111,2025-05-07,779,9,6,23,715.66
19112,2025-04-01,283,24,5,12,747.12
19113,2025-05-12,513,59,1,18,560.86
19114,2025-10-24,254,53,2,8,315.91
19115,2025-09-24,564,21,7,13,471.68
19116,2025-01-20,2,6,8,5,370.9
19117,2025-04-07,701,84,8,13,339.29
19118,2025-12-12,699,22,6,5,156.06
19119,2025-07-24,411,102,2,6,70.58
19120,2025-07-18,33,4,1,4,248.75
19121,2025-02-09,19,88,1,21,669.78
19122,2025-12-25,680,82,3,17,174.56
19123,2025-10-05,373,17,2,18,933.0
19124,2025-07-24,660,85,2,13,163.86
19125,2025-04-11,416,71,3,22,584.21
19126,2025-05-23,738,37,3,4,71.44
19127,2025-01-15,706,74,4,17,553.64
19128,2025-03-25,534,57,1,5,829.23
19129,2025-11-08,587,82,6,12,156.58
19130,2025-05-17,796,34,4,18,573.28
19131,2025-11-09,701,15,5,18,862.84
19132,2025-12-01,599,57,8,1,797.38
19133,2025-12-20,551,32,4,5,1005.32
19134,2025-11-23,73,37,4,12,53.44
19135,2025-04-20,235,37,7,7,51.81
19136,2025-08-28,177,21,2,6,459.8
19137,2025-12-25,602,20,5,4,389.55
19138,2025-05-01,766,7,8,8,185.89
19139,2025-06-16,307,107,7,6,523.33
19140,2025-11-03,633,48,5,12,254.27
19141,2025-10-05,330,71,3,12,556.76
19142,2025-09-10,544,13,7,18,191.91
19143,2025-11-12,549,19,6,19,520.14
19144,2025-12-10,591,36,6,2,238.46
19145,2025-04-04,235,66,7,2,451.97
19146,2025-04-06,313,53,4,5,346.47
19147,2025-06-08,92,108,7,17,80.63
19148,2025-10-04,137,60,4,21,120.02
19149,2025-09-09,547,9,3,8,914.8
19150,2025-09-27,28,32,7,13,689.33
19151,2025-09-06,744,21,2,25,348.46
19152,2025-10-05,56,54,1,5,38.18
19153,2025-12-21,108,6,3,8,395.76
19154,2025-01-28,359,29,3,10,393.35
19155,2025-04-04,444,12,3,18,435.0
19156,2025-08-06,365,59,2,10,677.24
19157,2025-02-17,487,116,3,22,750.43
19158,2025-01-19,664,17,3,13,939.7
19159,2025-10-17,266,31,8,11,537.25
19160,2025-12-04,129,32,7,7,926.79
19161,2025-08-25,168,111,4,8,348.24
19162,2025-06-26,389,106,1,14,922.54
19163,2025-09-27,167,74,3,20,652.11
19164,2025-08-04,481,67,5,21,483.26
19165,2025-10-05,309,26,2,25,302.03
19166,2025-04-30,610,71,3,25,456.65
19167,2025-06-27,168,83,5,18,827.07
19168,2025-09-17,12,61,6,7,825.14
19169,2025-06-11,152,8,3,14,1163.59
19170,2025-03-24,545,96,7,17,624.94
19171,2025-11-16,628,114,6,7,289.47
19172,2025-08-11,482,38,4,22,135.02
19173,2025-10-21,780,48,7,22,281.44
19174,2025-10-26,291,90,6,5,128.67
19175,2025-04-27,520,44,2,20,195.97
19176,2025-06-18,638,77,2,11,133.29
19177,2025-12-24,72,6,8,19,353.39
19178,2025-05-08,255,85,1,10,251.85
19179,2025-04-27,271,10,4,10,728.72
19180,2025-02-07,743,58,6,4,132.73
19181,2025-06-12,791,82,7,8,214.55
19182,2025-01-10,221,24,5,15,620.59
19183,2025-07-27,261,101,7,4,248.62
19184,2025-09-02,42,80,8,16,121.92
19185,2025-12-22,333,99,3,7,33.59
19186,2025-11-05,143,91,1,1,1114.16
19187,2025-08-27,304,92,1,10,925.29
19188,2025-06-21,273,78,4,24,219.28
19189,2025-05-12,625,33,4,18,191.97
19190,2025-09-03,312,91,1,11,1055.18
19191,2025-04-07,302,109,5,5,46.0
19192,2025-02-28,549,73,2,7,541.68
19193,2025-02-07,541,119,6,16,407.08
19194,2025-11-30,516,18,6,4,516.92
19195,2025-11-10,595,39,7,12,207.89
19196,2025-11-01,106,30,5,17,455.86
19197,2025-01-19,447,26,5,9,196.96
19198,2025-07-13,690,119,3,6,555.93
19199,2025-01-04,539,81,4,7,820.23
19200,2025-02-19,179,103,5,24,561.26
19201,2025-08-05,268,53,5,25,296.69
19202,2025-06-06,601,33,6,7,205.3
19203,2025-07-30,225,66,7,21,493.26
19204,2025-07-25,484,50,6,17,698.08
19205,2025-08-11,4,119,7,23,539.4
19206,2025-09-08,107,108,8,22,79.86
19207,2025-09-03,503,91,1,12,1035.39
19208,2025-05-26,449,120,2,4,729.14
19209,2025-04-12,265,90,4,20,117.99
19210,2025-08-22,456,120,3,3,686.76
19211,2025-11-17,545,48,6,7,184.88
19212,2025-01-02,30,15,3,22,681.63
19213,2025-09-18,175,8,1,6,830.06
19214,2025-05-15,204,44,7,17,222.19
19215,2025-04-22,417,106,2,10,899.34
19216,2025-09-03,53,115,1,1,727.92
19217,2025-04-02,415,51,3,17,694.3
19218,2025-03-24,575,59,5,5,683.33
19219,2025-10-20,212,100,7,9,221.45
19220,2025-03-24,115,12,2,2,297.07
19221,2025-06-29,18,55,4,25,960.8
19222,2025-12-05,212,8,7,18,1174.85
19223,2025-02-06,236,63,1,16,606.55
19224,2025-04-24,350,110,6,23,584.43
19225,2025-10-29,316,119,5,18,449.99
19226,2025-06-16,311,84,8,13,342.96
19227,2025-12-11,188,59,1,9,630.64
19228,2025-03-12,653,41,2,24,929.62
19229,2025-09-16,153,26,1,21,279.51
19230,2025-04-23,193,57,3,6,669.24
19231,2025-09-05,33,36,7,11,221.69
19232,2025-12-21,201,23,2,6,956.78
19233,2025-10-23,521,91,5,4,1102.52
19234,2025-04-16,635,52,7,7,872.05
19235,2025-08-05,553,8,1,24,930.37
19236,2025-11-05,360,61,7,11,1087.81
19237,2025-10-23,225,45,8,5,475.16
19238,2025-12-28,12,100,6,16,236.57
19239,2025-02-01,178,36,5,3,333.25
19240,2025-01-17,343,109,8,14,53.33
19241,2025-10-01,555,14,1,21,156.87
19242,2025-03-01,755,117,1,10,730.11
19243,2025-12-08,732,60,8,20,103.07
19244,2025-01-10,301,20,4,18,470.11
19245,2025-05-06,310,57,6,15,623.7
19246,2025-06-12,351,108,5,8,76.37
19247,2025-03-02,649,8,2,3,1060.2
19248,2025-09-16,83,48,3,20,227.59
19249,2025-07-06,339,14,6,11,106.7
19250,2025-11-13,575,63,5,25,649.13
19251,2025-04-11,341,34,3,16,506.09
19252,2025-03-12,677,120,4,19,695.06
19253,2025-02-04,75,74,8,25,470.57
19254,2025-12-18,625,107,4,20,536.32
19255,2025-04-22,108,36,7,12,233.36
19256,2025-02-14,613,49,3,11,433.85
19257,2025-07-13,108,93,8,12,687.12
19258,2025-06-30,208,38,2,8,162.21
19259,2025-05-20,39,99,2,9,32.6
19260,2025-03-18,418,87,5,24,514.24
19261,2025-02-01,206,29,4,9,438.45
19262,2025-12-24,293,101,8,22,277.02
19263,2025-04-20,566,74,2,22,466.09
19264,2025-03-02,295,103,4,4,443.28
19265,2025-05-17,695,113,1,19,783.3
19266,2025-04-18,686,62,7,1,295.43
19267,2025-04-13,129,60,1,3,92.59
19268,2025-11-14,52,20,5,14,426.26
19269,2025-12-16,584,116,1,3,826.46
19270,2025-12-13,749,66,6,9,457.16
19271,2025-05-31,572,113,1,2,695.53
19272,2025-11-25,274,21,7,23,369.91
19273,2025-12-09,314,18,8,7,543.43
19274,2025-03-22,56,58,2,12,135.91
19275,2025-08-28,572,41,2,18,947.37
19276,2025-08-21,364,106,7,18,1191.27
19277,2025-10-19,337,41,2,3,741.96
19278,2025-05-09,743,48,7,2,283.37
19279,2025-01-11,740,73,2,14,697.55
19280,2025-04-28,543,47,2,21,928.84
19281,2025-05-29,73,118,8,19,1257.51
19282,2025-05-11,671,4,4,8,179.75
19283,2025-09-15,399,41,5,6,782.03
19284,2025-11-05,701,59,6,3,639.14
19285,2025-11-30,133,119,4,14,417.69
19286,2025-07-23,244,47,7,9,882.64
19287,2025-06-05,226,107,5,24,558.15
19288,2025-09-26,500,50,6,20,987.29
19289,2025-06-24,107,54,8,21,39.32
19290,2025-07-03,454,101,2,2,261.1
19291,2025-12-09,19,79,7,5,315.21
19292,2025-02-06,24,45,8,24,483.14
19293,2025-05-05,420,50,2,6,730.17
19294,2025-04-01,647,8,1,22,921.28
19295,2025-08-25,459,80,5,1,129.91
19296,2025-03-26,224,76,7,14,1069.53
19297,2025-03-04,683,82,1,3,202.08
19298,2025-08-24,404,30,6,20,597.65
19299,2025-07-19,200,79,2,21,447.99
19300,2025-01-27,71,46,5,9,411.19
19301,2025-05-13,199,42,6,10,460.76
19302,2025-05-22,637,33,8,12,145.78
19303,2025-10-11,33,17,8,19,907.67
19304,2025-08-12,717,74,4,24,478.81
19305,2025-07-29,536,14,7,6,102.83
19306,2025-10-17,2,95,4,9,295.5
19307,2025-09-25,561,45,1,22,473.99
19308,2025-03-21,295,91,6,23,788.8
19309,2025-01-18,236,109,1,10,60.73
19310,2025-02-26,772,116,8,23,818.79
19311,2025-12-13,704,98,4,9,234.41
19312,2025-04-23,569,72,7,20,301.86
19313,2025-07-12,268,110,2,21,808.91
19314,2025-07-03,146,21,7,14,448.92
19315,2025-11-13,106,38,8,5,154.27
19316,2025-12-12,533,80,6,6,114.45
19317,2025-02-20,389,99,4,7,41.64
19318,2025-09-26,473,94,1,17,71.38
19319,2025-05-24,39,19,1,24,436.81
19320,2025-01-16,555,40,8,12,460.91
19321,2025-10-27,227,56,7,10,426.67
19322,2025-06-02,213,5,4,13,930.57
19323,2025-09-04,218,42,6,6,448.14
19324,2025-07-24,15,42,3,9,446.74
19325,2025-10-26,371,87,3,25,529.16
19326,2025-07-09,624,47,8,7,950.53
19327,2025-09-17,693,61,7,20,1002.45
19328,2025-09-14,137,111,3,4,302.23
19329,2025-01-04,365,31,2,11,643.44
19330,2025-10-24,373,38,5,2,152.23
19331,2025-09-23,725,115,6,12,531.1
19332,2025-06-03,736,39,2,8,248.49
19333,2025-10-31,563,47,7,1,665.8
19334,2025-10-14,769,90,8,4,102.63
19335,2025-11-29,732,64,2,20,151.22
